zone,date,sampler,sex,crab.number,missing.legs,carapace.width,carapace.length,chela.height,merus.length.2,merus.width.2,merus.length.3,merus.width.3,durometer,weight,shell.condition,chela.width,chela.length
23,1998-06-07,B. CAMPBELL,1,594,****3**1**,73.19,73.651,12.8,64.751,14.09,63.651,13.32,52,125.4,3,11.36,27
23,1998-06-07,B. CAMPBELL,1,595,**********,68.14,69.271,11.4,61.041,13.53,62.611,13.02,54,131.6,3,9.88,22.8
23,1998-06-07,B. CAMPBELL,1,596,**********,79.33,76.991,13.29,69.041,15.48,70.581,14.74,58,170.3,3,11.84,26.4
23,1998-06-07,B. CAMPBELL,1,597,**********,62.62,62.921,10.25,55.651,12.33,57.871,11.77,59,91.6,3,9.2,21.5
23,1998-06-07,B. CAMPBELL,1,598,**********,79.66,79.651,14.51,72.821,16.47,73.331,15.57,68,190.9,3,13.2,31
23,1998-06-07,B. CAMPBELL,1,599,**********,72.25,70.461,14.66,73.621,14.97,75.471,14.15,73,169.7,4,13.53,30
23,1998-06-07,B. CAMPBELL,1,600,*1****1***,70.36,70.611,11.72,,0,64.001,12.37,60,108.4,3,10.12,24.6
23,1998-06-07,B. CAMPBELL,1,601,**********,75.29,74.621,13.93,67.641,14.73,68.971,14.15,67,167.1,3,12.29,26.6
23,1998-06-07,B. CAMPBELL,1,602,**********,65.22,64.291,10.66,54.471,12.81,56.731,12.3,51,103.5,3,8.74,22.4
23,1998-06-07,B. CAMPBELL,1,603,**********,73.12,71.081,12.57,65.451,14.22,67.301,13.79,62,142.6,3,11.18,26.3
23,1998-06-07,B. CAMPBELL,1,604,*********1,69.88,70.941,11.43,59.781,13.72,62.251,13.06,61,128.8,3,10.71,25
23,1998-06-07,B. CAMPBELL,1,605,**********,69.96,69.061,11.82,58.761,14.31,60.611,13.62,59,129.5,3,10.74,23.3
23,1998-06-07,B. CAMPBELL,1,606,****1*****,77.31,76.131,13.97,71.581,14.73,72.971,14.36,62,174.3,3,12.24,28.4
23,1998-06-07,B. CAMPBELL,1,607,**********,78.11,77.721,13.77,72.201,15.1,73.941,14.33,65,172.8,3,12.12,28.1
23,1998-06-07,B. CAMPBELL,1,608,**1*1*****,70.19,70.331,11.84,60.241,13.53,61.971,12.91,60,111.7,3,10.99,24.1
23,1998-06-07,B. CAMPBELL,1,609,*****1****,73.3,72.071,12.59,69.391,13.67,70.611,13.48,74,145.1,3,12.1,29.6
23,1998-06-07,B. CAMPBELL,1,610,****3*****,73.46,72.321,11.82,65.041,14.54,66.351,14.15,60,139.1,3,10.11,24.1
23,1998-06-07,B. CAMPBELL,1,611,**********,101.01,99.482,24.1,104.332,20.23,105.311,19.97,88,396,3,22.35,46.1
23,1998-06-07,B. CAMPBELL,1,612,**********,85.09,83.012,20.05,88.891,17.52,89.151,16.72,84,276.8,4,19.04,38
23,1998-06-07,B. CAMPBELL,1,613,**********,63.65,63.381,10.89,58.141,12.47,60.091,11.94,59,94.9,3,9.45,22.3
23,1998-06-07,B. CAMPBELL,1,614,**********,95.85,94.832,20.86,93.811,18.44,95.481,17.47,90,365.1,3,20.01,42.8
23,1998-06-07,B. CAMPBELL,1,615,******1***,78.63,77.601,16.49,75.701,16.07,77.571,15.19,71,195.5,3,14.77,33.5
23,1998-06-07,B. CAMPBELL,1,616,*1*******1,77.06,77.031,16.01,77.051,15.46,78.601,14.77,74,158.4,3,13.69,31.7
23,1998-06-07,B. CAMPBELL,1,617,**********,87.28,87.191,16.32,73.891,16.97,75.371,16.39,72,234.1,3,14.87,32.4
23,1998-06-07,B. CAMPBELL,1,618,2*********,84.48,83.241,17.75,86.111,16.7,88.171,16.3,81,249.2,3,16.25,39
23,1998-06-07,B. CAMPBELL,1,619,**1*******,73.07,72.961,15.96,76.021,15.1,77.211,14.37,68,162.1,3,14.56,31.9
23,1998-06-07,B. CAMPBELL,1,620,1*********,72.18,71.911,11.84,62.561,14.09,63.311,13.45,61,141.2,3,10.57,24.6
23,1998-06-07,B. CAMPBELL,1,621,**2****1**,102.6,100.992,25.04,101.182,20.69,,0,92,447.9,3,22.84,47
23,1998-06-07,B. CAMPBELL,1,622,**********,79.91,78.861,13.44,72.731,15.59,74.941,14.66,66,196.9,3,11.98,28.9
23,1998-06-07,B. CAMPBELL,1,623,****11**12,74.49,72.671,15.48,74.361,14.39,75.861,14.4,72,142,3,14.73,33.9
23,1998-06-07,B. CAMPBELL,1,624,**********,79.88,79.791,14.02,69.411,15.47,70.431,14.84,63,192.8,3,12.95,29.6
23,1998-06-07,B. CAMPBELL,1,625,**********,74.98,74.151,12.63,64.381,14.55,65.311,13.55,64,141.1,3,11.12,23.8
23,1998-06-07,B. CAMPBELL,1,626,**********,81.8,80.581,17.45,80.781,16.21,80.381,15.57,69,218.2,3,16.77,36.4
23,1998-06-07,B. CAMPBELL,1,627,**********,81.31,79.101,18.88,82.701,16.81,83.861,16.17,73,243.3,3,17.59,36.7
23,1998-06-07,B. CAMPBELL,1,628,**********,92.47,90.012,21.73,98.361,17.99,98.391,17.38,90,347.1,3,20.48,43.9
23,1998-06-07,B. CAMPBELL,1,629,********1*,77.61,74.661,15.86,76.571,15.69,77.341,15.38,70,193.7,3,15.31,32.8
23,1998-06-07,B. CAMPBELL,1,630,**1***2***,71.4,69.621,15.14,68.831,14.24,69.621,13.01,72,122.6,3,13.09,29.7
23,1998-06-07,B. CAMPBELL,1,631,****1*3***,74.81,72.961,12.57,64.171,15.3,65.191,14.71,61,143.2,3,11.08,26.2
23,1998-06-07,B. CAMPBELL,1,632,*2********,70.53,69.941,12.14,59.321,14.08,63.791,13.68,51,132.2,3,10.87,25.1
23,1998-06-07,B. CAMPBELL,1,633,**********,108.25,106.202,25.59,115.302,21.8,118.052,20.68,89,576.6,3,24.1,52.5
23,1998-06-07,B. CAMPBELL,1,634,**12**1***,95.53,91.972,22.8,,0,93.151,18.98,82,324.2,3,20.47,43.1
23,1998-06-07,B. CAMPBELL,1,635,****1****1,111.76,109.963,31.26,118.672,23.7,118.742,23.58,78,652.1,3,27.85,57.2
23,1998-06-07,B. CAMPBELL,1,636,1********1,104.57,102.272,23.12,105.912,21.36,105.092,20.13,88,413.6,3,20.48,50
23,1998-06-07,B. CAMPBELL,1,637,**********,103.06,100.043,30.98,105.342,21.61,105.162,20.71,91,552.8,3,27.38,51.1
23,1998-06-07,B. CAMPBELL,1,638,**********,115.25,110.412,28.27,108.742,22.8,109.892,21.88,87,639,3,25.55,54.4
23,1998-06-07,B. CAMPBELL,1,639,**********,108.34,105.052,29.72,111.362,24,112.552,22.48,88,615.7,3,26.06,54.4
23,1998-06-07,B. CAMPBELL,1,640,**********,106.35,103.402,27.28,111.642,22.39,113.162,21.53,86,533,3,24.36,52.3
23,1998-06-07,B. CAMPBELL,1,641,****1*****,98.02,96.402,22.29,104.352,20.48,103.121,19.9,88,392.8,3,19.63,44.6
23,1998-06-07,B. CAMPBELL,1,642,*1********,106.68,107.252,28.37,112.592,21.78,109.912,21.24,78,598.5,4,25.14,54.8
23,1998-06-07,B. CAMPBELL,1,643,**********,115.85,114.443,32.19,118.842,24.3,118.882,22.92,92,663.2,4,28.8,59.5
23,1998-06-07,B. CAMPBELL,1,644,**1***1***,88.57,87.561,16.39,,0,80.021,17.49,59,224.6,3,14.11,33.1
23,1998-06-07,B. CAMPBELL,1,645,**********,72.26,72.031,12.13,66.731,14.7,67.861,13.81,71,156.6,3,10.61,26.2
23,1998-06-07,B. CAMPBELL,1,646,1********1,77.64,77.811,13.94,74.861,15.23,76.091,14.61,58,161.9,3,12.4,30.4
23,1998-06-07,B. CAMPBELL,1,647,******1***,72.48,72.011,13.96,,0,64.981,13.96,60,139,3,11.68,26.3
23,1998-06-07,B. CAMPBELL,1,648,**********,76.91,74.981,12.79,66.461,15.12,68.441,14.31,59,168.7,3,11.07,26.8
23,1998-06-07,B. CAMPBELL,1,649,**********,76.31,76.181,13.85,65.741,15.46,66.891,14.68,63,175.4,3,11.77,27.3
23,1998-06-07,B. CAMPBELL,1,650,******1*1*,68.71,67.981,14.01,,0,69.491,12.81,61,120.7,4,13.02,27.3
23,1998-06-07,B. CAMPBELL,1,651,********11,70.53,69.191,12.31,58.321,13.63,59.841,13.08,66,113.6,3,10.67,23.6
23,1998-06-07,B. CAMPBELL,1,652,**********,105.25,102.132,25.6,109.272,21.36,109.372,20.37,82,481.8,3,22.86,52.1
23,1998-06-07,B. CAMPBELL,1,653,**********,107.16,106.022,29.25,101.222,22.26,116.892,21.82,91,561.7,3,26.46,55.1
23,1998-06-07,B. CAMPBELL,1,654,**********,114.48,113.552,28.77,115.182,24.28,115.072,22.94,83,638.9,3,26.2,58.1
23,1998-06-07,B. CAMPBELL,1,655,********2*,128.8,124.783,34.34,144.232,27.03,144.252,25.5,81,895.5,3,30.67,68.2
23,1998-06-07,B. CAMPBELL,1,656,**********,101.35,99.242,25.59,98.572,20.03,100.141,19.16,82,428,3,22.3,46.6
23,1998-06-07,B. CAMPBELL,1,657,**********,92.05,89.902,24.47,96.321,19.46,96.551,18.71,81,333.8,3,21.77,25.7
23,1998-06-07,B. CAMPBELL,1,658,**********,106.17,104.782,26.65,106.832,21.45,105.672,20.08,80,544.9,3,24.01,51
23,1998-06-07,B. CAMPBELL,1,659,********1*,120.21,116.913,31.02,128.552,25.45,128.512,23.83,87,724,4,28.35,63.6
23,1998-06-07,B. CAMPBELL,1,660,**********,121.49,116.763,31.12,130.852,24.05,131.342,23,89,730.4,3,27.74,62.2
23,1998-06-07,B. CAMPBELL,1,661,******1***,92.47,92.931,17.94,,0,88.621,18.15,70,311.3,3,15.55,37.2
23,1998-06-07,B. CAMPBELL,1,662,**********,94.42,92.532,22.47,100.891,18.4,102.191,18.13,86,340.4,3,20.06,45.7
23,1998-06-07,B. CAMPBELL,1,663,**********,88.11,88.241,16.21,82.141,17.87,83.501,16.69,69,282.4,3,13.94,33.2
23,1998-06-07,B. CAMPBELL,1,664,**********,100.65,97.392,25.52,108.412,20.35,108.681,19.24,84,427.4,3,21.76,50.3
23,1998-06-07,B. CAMPBELL,1,665,**********,98.09,96.201,19.85,88.462,20.13,88.541,19.05,63,371.2,3,16.27,38.9
23,1998-06-07,B. CAMPBELL,1,666,**********,107.08,103.652,27.58,105.722,20.82,106.411,19.87,41,387.3,1,24.28,53.3
23,1998-06-07,B. CAMPBELL,1,667,**********,104.05,100.302,26.68,112.402,21.37,111.802,20.56,88,512.9,3,22.51,53.9
23,1998-06-07,B. CAMPBELL,1,668,**1****11*,111.61,111.802,27.7,117.292,23.08,,0,82,528.3,4,24.68,55.2
23,1998-06-07,B. CAMPBELL,1,669,**********,104.11,103.342,25.98,112.032,22.46,112.762,20.76,91,490.6,3,21.9,49.5
23,1998-06-07,B. CAMPBELL,1,670,******1***,100.02,99.922,22.92,,0,106.971,17.99,50,368.5,1,19.63,47.4
23,1998-06-07,B. CAMPBELL,1,671,**********,129.78,126.453,35.24,136.742,28.78,134.452,26.84,83,937.8,3,29.81,68.3
23,1998-06-07,B. CAMPBELL,1,672,**********,103.87,101.871,17.74,91.012,20.62,92.981,19.22,32,353.9,1,14.09,37.4
23,1998-06-07,B. CAMPBELL,1,673,*******2**,106.99,104.532,26.4,114.832,22.95,113.052,21.65,87,531.5,3,22.69,53.3
23,1998-06-07,B. CAMPBELL,1,674,**********,95.31,94.341,17.77,88.301,19.19,88.981,18.44,43,301.9,1,13.93,37.8
23,1998-06-07,B. CAMPBELL,1,675,**********,98.09,96.451,18.59,90.561,19.65,90.381,17.57,75,324.1,3,14.41,38.6
23,1998-06-07,B. CAMPBELL,1,676,**********,80.24,79.151,14.07,71.981,15.08,74.281,14.48,54,171.7,1,11.37,29.9
23,1998-06-07,B. CAMPBELL,1,677,**********,69.98,68.491,11.37,60.241,13.93,57.111,13.3,39,126,1,9.63,23.8
23,1998-06-07,B. CAMPBELL,1,678,**********,72.81,72.731,15.07,75.191,14.24,76.791,13.76,70,160.7,4,13.41,31.8
23,1998-06-07,B. CAMPBELL,1,679,**********,74.57,73.331,12.92,67.091,14.85,69.201,14.01,48,149.8,1,10.53,26.6
23,1998-06-07,B. CAMPBELL,1,680,**********,63.2,63.001,11.66,60.771,12.44,58.461,11.87,64,111.6,3,9.76,23.6
23,1998-06-07,B. CAMPBELL,1,681,**********,65.64,64.541,10.77,59.391,13.28,62.311,12.65,51,112.1,1,9.67,22.5
23,1998-06-07,B. CAMPBELL,1,682,**********,99.01,97.222,20,92.642,21.23,93.672,20.15,33,345.7,1,16.26,39.6
23,1998-06-07,B. CAMPBELL,1,683,******3***,116.55,114.462,29.83,119.462,24.51,124.762,23.37,44,470.1,1,25.26,58.7
23,1998-06-07,B. CAMPBELL,1,684,******1***,123.62,123.853,31.92,,,126.592,24.69,28,502.8,1,26.53,60.6
23,1998-06-07,B. CAMPBELL,1,685,*****12***,114.88,112.24,,119.202,23.35,120.042,21.84,,446.3,1,,
23,1998-06-07,B. CAMPBELL,1,686,**********,113.68,112.682,29.19,117.212,22.61,118.062,21.82,49,565.9,1,25.19,59.1
23,1998-06-07,B. CAMPBELL,1,687,**********,123.57,120.673,32.3,129.642,24.81,128.932,23.65,43,638.1,1,27.37,63.5
23,1998-06-07,B. CAMPBELL,1,688,**********,106.92,104.732,24.64,103.682,21.63,103.742,20.7,86,486,3,21.53,49.1
23,1998-06-07,B. CAMPBELL,1,689,**********,120.5,117.982,28.25,128.202,25.94,123.962,24.18,39,538.5,1,23.41,58.6
23,1998-06-07,B. CAMPBELL,1,690,**********,101.97,100.231,19.1,98.872,20.58,100.271,19.24,48,394.8,1,16.32,41.1
23,1998-06-07,B. CAMPBELL,1,691,**********,88.22,87.811,16.5,81.921,17.64,85.481,17.05,43,252.6,1,13.3,33.9
23,1998-06-07,B. CAMPBELL,1,692,**********,93.55,93.001,18.15,85.721,18.43,88.381,17.47,51,247.4,1,14.59,30.4
23,1998-06-07,B. CAMPBELL,1,693,**********,92.99,90.861,16.76,91.521,18.87,93.771,18.09,52,291.8,1,12.83,36.3
23,1998-06-07,B. CAMPBELL,1,694,**********,114.94,112.802,28.36,112.682,22.98,116.362,23.2,47,607.9,1,24.52,57.1
23,1998-06-07,B. CAMPBELL,1,695,1*********,105.72,103.132,23.99,107.892,21.09,108.431,19.97,85,435.1,3,20.9,49.9
23,1998-06-07,B. CAMPBELL,1,696,*3**3*****,128.28,126.973,35.93,129.832,26.93,129.902,26.05,46,770.6,1,30.31,66.7
23,1998-06-07,B. CAMPBELL,1,697,**3****3**,119.93,118.253,31.22,118.912,24.92,118.332,23.94,43,527.7,1,26.79,58.1
23,1998-06-07,B. CAMPBELL,1,698,**********,97.25,96.191,18.26,86.821,18.82,88.381,17.54,49,325.7,1,15.47,39.3
23,1998-06-07,B. CAMPBELL,1,699,******22**,94.12,92.841,18.12,78.101,18.67,84.691,18.45,46,216.3,3,15.12,35.4
23,1998-06-07,B. CAMPBELL,1,700,**********,90.91,91.722,21.13,97.901,19.16,98.771,18.26,83,341.5,3,18.31,42.4
23,1998-06-07,B. CAMPBELL,1,701,**********,74.64,73.691,11.37,63.441,14.63,65.221,13.86,52,137.4,1,9.97,24.1
23,1998-06-07,B. CAMPBELL,1,702,**********,78.43,78.091,13.8,64.901,16.02,66.341,15.1,29,172.7,1,11.41,27.8
23,1998-06-07,B. CAMPBELL,1,703,********3*,100.17,97.741,19.83,90.461,19.76,91.611,18.81,41,342,1,16.34,39.7
23,1998-06-07,B. CAMPBELL,1,704,**********,79.48,79.111,13.68,73.231,15.41,75.211,14.8,40,172.2,1,11.19,27.8
23,1998-06-07,B. CAMPBELL,1,705,**********,89.8,90.841,16.93,82.491,18.6,83.891,17.57,41,283.4,1,14.23,36
23,1998-06-07,B. CAMPBELL,1,706,******1***,36.4,37.58,4.86,,,30.83,6.07,,16.8,1,4.1,9
21,1997-08-31,R. CAMPBELL/G. HUNT,1,1,**********,126.5,124.6,30.2,137.2,24.6,138.5,23,92,915,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,2,*********1,95.6,93.7,23.1,98.9,18.6,100.6,18.6,67,358,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,3,**********,90.5,90,22.4,74.3,17,91.5,17.5,81,328,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,4,**********,100.2,99.2,26.8,101.4,19.5,102.2,18.6,85,462,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,5,**********,105.7,105.2,26.5,111.1,21.7,111.9,20.8,85,439,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,6,**********,123.5,119,33.1,121.5,25,120.9,23.6,54,712,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,7,**********,99.1,98.7,25.7,101.3,20.9,102.3,20,85,449,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,8,**********,87.1,84,16.5,78.4,17,79.9,16.5,72,218,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,9,**********,91.2,90.5,21.4,79.4,18.4,83.7,18.2,82,341,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,10,**********,83.2,81.6,19.8,83,16.8,83.9,16.5,88,263,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,11,**********,100.1,95.6,24.9,99.9,20.8,101.2,19.9,84,439,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,12,**********,104.2,102.9,20.5,98.7,20.7,98.8,19.9,66,437,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,13,**********,113.4,112.6,28.2,112.3,23,112.3,22,95,617,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,14,**********,101.2,102.4,20.8,92.4,21,93.3,20.3,72,414,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,15,**********,93.8,92.1,23.1,101.5,19.2,101.2,18.3,78,365,3,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,16,**1******1,100.7,98.2,26.7,110.1,20.4,109.2,19.7,67,399,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,17,1*********,72.2,71.8,16.7,71,14.4,72.7,14,78,151,3,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,18,1*********,92.4,91.7,21.9,94.6,19.9,95.1,18.9,85,317,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,19,1*****1***,97.1,95.8,18.9,87.3,18.8,87.4,17.7,68,336,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,20,**********,92.1,90.7,22.7,,,88.3,18,75,276,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,21,***1******,102,98.1,20.4,92.4,19.4,84.7,17.9,63,344,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,22,**********,131.9,130.5,33,138.8,26.4,138.6,25.8,80,1021,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,23,**********,110.7,107.7,29.1,114.2,22.8,114.2,20.8,86,616,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,24,**********,127.1,125,34.2,129.7,26.4,130.1,24.9,93,927,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,25,**********,113.2,112,28.9,113.5,24.5,112.6,21.9,53,589,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,26,***1******,106.6,104.2,26.5,110.6,21.1,84.8,17.2,91,500,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,27,**********,107.5,105.3,26.2,110,20.4,116.6,19.6,60,508,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,28,**********,95.7,95,22.6,103.5,19.7,103.1,18.4,63,360,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,29,**********,121.8,118.8,32.7,120.8,26,113.7,24.4,56,630,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,30,**********,121.5,118.6,32.1,124,25.5,127.4,24.6,88,821,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,31,*******11*,86.9,85,20.1,82.6,17.1,,,82,253,3,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,32,**********,92.8,92.4,19.5,89.4,18.9,90.5,18.1,76,360,3,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,33,*1********,125.2,121.8,31.2,132.1,24.6,132.1,23,88,771,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,34,**********,121.6,120.2,30.2,126.4,25,118.2,23.8,95,773,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,35,1*********,100.9,99.6,23.9,100.7,19.5,103.4,19,84,440,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,36,**********,90,89.3,17.6,83.9,17.9,87.5,17.5,66,249,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,37,********1*,121,117.3,28.9,114.9,23.9,115.5,22.8,87,653,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,38,***1******,85.9,83.5,19.5,83.7,17.8,83.7,17.3,75,262,3,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,39,**********,95.1,94.2,21.8,94.2,17.6,95.1,19,88,380,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,40,**********,92.6,91,24.4,93.4,20.2,86.7,19.3,80,358,3,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,41,**********,102.2,100.2,20,93.6,20.5,94.4,19.3,68,384,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,42,**********,101.1,100.1,21.4,92.5,20.6,95.4,20,74,400,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,43,**********,106.4,105.9,27.6,111.9,21.1,111.3,19.6,89,505,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,44,**********,112,109.4,29.4,129,22.9,127.5,22.1,85,639,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,45,**********,97.4,95.7,25,93.9,19.7,96,18.8,86,394,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,46,**********,95.5,95.5,23.5,96.9,19.8,98.2,19.3,87,387,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,47,**********,96.5,94.4,18.9,82.3,19.3,94.8,19,60,341,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,48,**********,97.2,95.8,23.4,98.7,19.8,101.4,18.6,79,361,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,49,**11******,94.2,92.5,22.1,75.2,17.1,96.1,18,85,335,3,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,50,**********,106,104.3,26.1,114.6,22.3,115,20.9,85,477,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,51,**********,110.5,107.5,30.1,118,22.9,118.2,21.3,94,583,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,52,**********,96.1,95.6,18.6,89.9,19.3,92.8,18.5,69,334,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,53,**********,117.6,116.4,30.7,18.1,24.1,19.2,23.3,66,685,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,54,**********,92.5,93.2,23.1,95.4,19.2,96.1,18.1,86,367,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,55,**********,111.2,108.3,22.6,103.4,22.3,103.5,21.2,60,488,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,56,*1********,88.6,88.5,21.3,85.2,19.2,87.1,18.6,84,284,3,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,57,**********,106.1,104.3,21.2,94.1,21.1,95.9,20.2,68,434,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,58,**********,82.1,80.5,19.7,90.9,17.1,90.3,16.7,77,250,3,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,59,**********,119.3,116.1,31.4,121,25.3,126.5,22.9,94,749,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,60,**********,113.9,111.6,30.4,120.1,24.6,119.3,23.6,90,690,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,61,**********,93.3,93.9,22.9,91.1,19.2,91.9,18,83,371,3,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,62,**********,85.8,86.1,20.2,93.2,18.4,93.2,18.1,80,282,3,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,63,**1*1*****,104.1,102,24.3,105.1,20.8,104.7,19.6,60,412,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,64,**********,103.7,103.9,26,101.6,21.3,98.6,21.2,94,492,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,65,**********,109.7,109.3,28.6,108.7,22.8,110.1,22.3,90,609,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,66,******1***,109.9,109.4,28.7,,,123.7,22.1,86,577,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,67,**********,131.4,128,33.8,136.4,25.3,138.3,26.7,91,994,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,68,**********,110.4,112.2,29.3,113,22.3,112,21.2,58,579,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,69,**********,116,116.7,30.3,113.2,24.3,112.5,22.6,72,578,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,70,**********,100.6,100.5,27.9,91.9,21.2,107.6,20.4,92,493,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,71,**********,109.4,109.1,27.2,110.9,21.8,110.3,21.2,87,583,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,72,**********,104,99.8,28.9,110.4,20.9,109.1,20.5,78,512,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,73,**********,116.4,115,30.7,114,23.6,104.9,24.1,91,692,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,74,**********,99.5,99.3,19.6,84.2,19,88.9,18.4,63,349,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,75,**********,104.5,104.3,27.1,107.2,21.5,106.5,20,96,495,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,76,******1***,93.9,93.4,21.9,,,103.4,19.1,81,345,3,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,77,**********,90.9,91,17.4,83.6,19,83.6,17.9,67,291,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,78,**********,125.8,123.5,32.7,142.5,25.8,111,22.6,95,905,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,79,**********,99.4,98,19.6,88.9,18.8,82.8,17.6,72,354,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,80,**********,116.6,114.3,29.5,113.7,24.3,115.4,23.7,64,642,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,81,**********,124.5,121.8,32.7,133.6,26,132.1,24.5,72,852,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,82,**********,91,90.1,16.6,83.6,18.9,84.7,17.4,67,286,1,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,83,**********,108.6,105.2,30.8,110.9,24.2,102.8,22.2,54,549,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,84,*******1**,89.4,89.3,21.5,94.2,19.1,,,80,300,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,85,**********,96.9,94.7,23.7,102.2,19.1,104.7,18.3,88,401,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,86,**********,91.8,89.9,21.9,86.1,18.1,88.5,17.7,86,341,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,87,**********,108.4,106,30.3,116.5,23.3,118.3,22.1,89,591,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,88,**********,131,128.6,34.3,132,27.3,134.5,25.7,91,1005,2,,
21,1997-08-31,R. CAMPBELL/G. HUNT,1,89,**********,98.4,98.4,26,98.3,20.7,98.1,19.8,82,449,2,,
